0.41,361
0.44,361
0.46,361
0.48,361
0.5,361
0.53,361
0.55,361
0.57,361
0.6,361
0.62,361
0.64,361
0.67,361
0.69,361
0.71,361
0.74,361
0.76,361
0.78,361
0.81,361
0.83,361
0.85,361
0.88,361
0.93,361
0.95,361
0.97,361
1,361
1.02,361
1.04,361
1.07,361
1.09,361
1.12,361
1.14,361
1.16,361
1.18,361
1.21,361
1.23,361
1.25,361
1.28,361
1.3,361
1.33,361
1.35,361
1.37,361
1.39,361
1.42,361
1.44,361
1.46,361
1.49,361
1.54,361
1.57,361
1.59,361
1.61,361
1.63,361
1.66,361
1.68,361
1.7,361
1.73,361
1.75,361
1.77,361
1.8,361
1.82,361
1.84,361
1.87,361
1.89,361
1.91,361
1.94,361
1.96,361
1.98,361
2.01,361
2.03,361
2.05,361
2.08,361
2.13,361
2.15,361
2.17,361
2.2,361
2.22,361
2.24,361
2.27,361
2.29,361
2.31,361
2.34,361
2.36,361
2.38,361
2.41,361
2.43,361
2.45,361
2.48,361
2.5,360
2.52,362
2.55,362
2.57,361
2.59,362
2.62,361
2.64,362
2.66,362
2.69,362
2.74,362
2.76,362
2.78,362
2.81,362
2.83,362
2.85,362
2.88,362
2.9,362
2.92,362
2.95,363
2.97,362
3,363
3.02,363
3.04,363
3.07,363
3.09,363
3.11,363
3.13,363
3.16,363
3.18,363
3.2,363
3.23,363
3.25,363
3.27,363
3.3,363
3.35,363
3.37,363
3.4,363
3.42,363
3.44,363
3.47,363
3.49,363
3.51,362
3.54,362
3.56,362
3.58,362
3.61,362
3.63,362
3.65,362
3.68,362
3.7,361
3.72,361
3.74,361
3.77,361
3.79,361
3.82,361
3.84,361
3.86,361
3.89,361
3.91,361
3.96,361
3.98,362
4.01,362
4.03,362
4.05,362
4.08,362
4.1,362
4.12,362
4.15,362
4.17,362
4.19,363
4.22,363
4.24,363
4.26,363
4.29,363
4.31,363
4.33,363
4.36,363
4.38,364
4.4,364
4.42,364
4.45,364
4.47,364
4.49,364
4.52,364
4.57,364
4.59,364
4.61,364
4.64,364
4.66,364
4.68,364
4.71,364
4.73,364
4.75,364
4.78,364
4.8,364
4.82,364
4.85,364
4.87,364
4.89,364
4.92,364
4.94,364
4.96,364
4.99,364
5.01,364
5.03,364
5.06,364
5.08,364
5.1,364
5.13,364
5.18,364
5.2,364
5.22,363
5.25,363
5.27,363
5.29,363
5.32,363
5.34,363
5.36,363
5.39,362
5.41,362
5.43,362
5.46,362
5.48,362
5.5,362
5.53,362
5.55,362
5.57,362
5.6,362
5.62,362
5.64,362
5.66,362
5.69,362
5.71,362
5.77,362
5.79,363
5.81,363
5.84,363
5.86,363
5.88,363
5.91,364
5.93,364
5.95,364
5.97,365
6,365
6.02,365
6.04,365
6.07,365
6.09,365
6.11,366
6.14,365
6.16,366
6.18,366
6.21,366
6.23,366
6.25,366
6.28,366
6.3,365
6.32,365
6.37,365
6.4,364
6.42,364
6.44,364
6.47,364
6.49,364
6.51,364
6.54,363
6.56,363
6.58,363
6.61,363
6.63,363
6.65,363
6.68,363
6.7,363
6.72,363
6.75,364
6.77,364
6.79,364
6.82,364
6.84,364
6.86,364
6.89,364
6.91,364
6.93,364
6.99,364
7.01,364
7.03,364
7.05,364
7.08,364
7.1,364
7.13,364
7.15,363
7.18,363
7.2,363
7.22,363
7.24,363
7.27,363
7.29,363
7.31,363
7.34,363
7.36,363
7.39,363
7.41,363
7.43,363
7.45,363
7.48,364
7.5,364
7.52,364
7.55,365
7.6,365
7.62,365
7.64,366
7.67,366
7.69,366
7.71,366
7.74,366
7.76,367
7.78,367
7.81,367
7.83,367
7.85,367
7.88,367
7.9,367
7.92,367
7.95,367
7.97,367
7.99,367
8.02,367
8.04,367
8.06,367
8.09,367
8.11,367
8.13,367
8.16,367
8.21,367
8.23,367
8.25,368
8.28,368
8.3,369
8.32,369
8.35,370
8.37,370
8.39,371
8.42,372
8.44,372
8.46,373
8.49,373
8.51,374
8.54,375
8.56,375
8.58,376
8.61,376
8.63,377
8.65,377
8.68,377
8.7,377
8.72,377
8.74,377
8.8,378
8.82,378
8.84,378
8.87,378
8.89,377
8.91,377
8.94,377
8.96,377
8.98,376
9.01,376
9.03,376
9.05,375
9.08,375
9.1,375
9.12,374
9.15,374
9.17,374
9.19,374
9.22,374
9.24,374
9.26,374
9.28,375
9.31,374
9.33,375
9.35,375
9.41,375
9.43,376
9.45,375
9.48,376
9.5,376
9.52,376
9.55,377
9.57,374
9.59,377
9.62,376
9.64,376
9.66,377
9.69,377
9.71,377
9.73,377
9.76,377
9.78,377
9.8,377
9.83,377
9.85,377
9.88,377
9.9,377
9.92,377
9.94,378
9.97,378
10.02,379
10.04,379
10.06,380
10.09,380
10.11,381
10.14,381
10.16,381
10.18,382
10.2,382
10.23,383
10.25,383
10.27,384
10.3,384
10.32,384
10.34,384
10.37,384
10.39,384
10.41,384
10.44,385
10.46,385
10.48,385
10.51,385
10.53,385
10.55,385
10.58,385
10.63,384
10.65,384
10.68,384
10.7,384
10.72,384
10.74,384
10.77,384
10.79,384
10.81,384
10.84,385
10.86,384
10.88,385
10.91,385
10.93,385
10.95,385
10.98,385
11,384
11.02,384
11.05,385
11.07,384
11.09,383
11.12,383
11.14,383
11.17,383
11.22,383
11.24,382
11.26,382
11.29,382
11.31,381
11.33,381
11.36,380
11.38,380
11.4,380
11.43,380
11.45,380
11.47,379
11.5,379
11.52,379
11.54,380
11.57,380
11.59,380
11.61,381
11.64,381
11.66,382
11.68,382
11.71,382
11.73,382
11.75,383
11.78,382
11.83,383
11.85,383
11.87,384
11.9,385
11.92,385
11.94,385
11.97,386
11.99,386
12.01,386
12.04,386
12.06,386
12.08,386
12.11,386
12.13,386
12.15,386
12.18,386
12.2,386
12.22,385
12.25,385
12.27,385
12.29,385
12.31,384
12.34,384
12.36,384
12.39,384
12.44,384
12.46,384
12.48,384
12.51,384
12.53,384
12.56,384
12.58,384
12.6,384
12.62,384
12.65,384
12.67,384
12.69,384
12.72,383
12.74,383
12.76,383
12.79,384
12.81,384
12.83,383
12.86,383
12.88,383
12.9,383
12.93,383
12.95,383
12.97,383
13,383
13.05,383
13.07,383
13.09,383
13.12,383
13.14,383
13.16,383
13.19,383
13.21,383
13.23,383
13.26,383
13.28,383
13.3,384
13.33,383
13.35,383
13.37,384
13.4,384
13.42,384
13.44,384
13.47,384
13.49,384
13.51,384
13.53,385
13.56,385
13.58,385
13.6,385
13.66,385
13.68,385
13.71,385
13.73,385
13.75,385
13.77,385
13.8,385
13.82,385
13.85,385
13.87,385
13.89,385
13.92,385
13.94,385
13.96,385
13.98,385
14.01,385
14.03,385
14.06,385
14.08,385
14.1,385
14.13,385
14.15,385
14.17,384
14.19,384
14.3,384
14.32,384
14.35,384
14.37,384
14.39,384
14.41,384
14.44,384
14.46,384
14.48,383
14.51,383
14.53,383
14.55,383
14.58,383
14.6,383
14.62,383
14.65,383
14.67,383
14.69,383
14.72,383
14.74,383
14.76,383
14.79,383
14.81,383
14.83,383
14.86,383
14.91,384
14.93,384
14.96,384
14.98,384
15,384
15.03,384
15.05,385
15.07,385
15.1,385
15.12,385
15.14,385
15.16,385
15.19,385
15.21,386
15.23,386
15.26,386
15.28,386
15.3,386
15.33,386
15.35,386
15.37,386
15.4,386
15.42,386
15.44,386
15.47,386
15.52,386
15.54,386
15.56,385
15.59,385
15.61,385
15.64,385
15.66,385
15.68,385
15.7,385
15.73,384
15.75,384
15.77,384
15.8,384
15.82,384
15.85,384
15.87,384
15.89,384
15.91,384
15.94,384
15.96,384
15.98,383
16.01,383
16.03,383
16.05,383
16.08,383
16.13,384
16.15,384
16.18,384
16.2,384
16.23,384
16.25,384
16.27,384
16.29,384
16.32,384
16.34,384
16.36,384
16.39,384
16.41,384
16.43,384
16.46,384
16.48,384
16.5,384
16.53,384
16.55,384
16.57,384
16.6,384
16.62,384
16.64,384
16.67,384
16.72,385
16.74,385
16.76,385
16.79,385
16.81,385
16.83,385
16.86,385
16.88,385
16.91,385
16.93,385
16.95,385
16.97,385
17,385
17.02,385
17.04,385
17.07,385
17.09,385
17.11,385
17.14,385
17.16,385
17.18,385
17.21,385
17.23,385
17.25,385
17.28,385
17.33,384
17.35,384
17.38,384
17.4,384
17.42,384
17.44,384
17.47,384
17.49,383
17.52,384
17.54,383
17.56,383
17.59,383
17.61,383
17.63,383
17.66,383
17.68,383
17.7,383
17.73,383
17.75,383
17.77,383
17.8,383
17.82,384
17.84,384
17.86,384
17.89,384
17.94,384
17.96,384
17.99,384
18.01,384
18.03,384
18.06,385
18.08,385
18.1,385
18.13,385
18.15,385
18.17,385
18.2,385
18.22,385
18.24,385
18.27,385
18.29,385
18.31,385
18.33,385
18.36,385
18.38,385
18.41,385
18.43,385
18.45,385
18.48,385
18.5,385
18.55,385
18.57,385
18.59,385
18.62,385
18.64,385
18.67,385
18.69,385
18.72,385
18.74,385
18.76,385
18.78,385
18.81,385
18.83,385
18.85,385
18.88,385
18.9,384
18.92,384
18.95,384
18.97,384
18.99,384
19.02,384
19.04,384
19.06,384
19.09,384
19.15,384
19.17,384
19.19,384
19.22,384
19.24,383
19.27,383
19.29,383
19.31,384
19.34,384
19.36,384
19.38,384
19.41,384
19.43,384
19.45,384
19.48,384
19.5,384
19.52,384
19.55,384
19.57,384
19.59,384
19.61,384
19.64,384
19.66,385
19.68,385
19.71,385
19.76,385
19.78,385
19.81,385
19.83,385
19.85,385
19.88,385
19.9,385
19.92,385
19.94,385
19.97,385
19.99,385
20.02,385
20.04,385
20.06,385
20.09,385
20.11,385
20.13,385
20.16,385
20.18,385
20.2,385
20.23,385
20.25,385
20.27,385
20.3,385
20.32,385
20.37,385
20.39,385
20.42,385
20.44,385
20.46,384
20.49,384
20.51,384
20.53,384
20.56,384
20.58,384
20.6,384
20.63,384
20.65,384
20.67,384
20.7,384
20.72,384
20.74,384
20.76,384
20.79,384
20.81,384
20.83,384
20.86,384
20.88,384
20.9,384
20.93,384
20.98,384
21,384
21.02,384
21.05,384
21.07,384
21.09,384
21.12,385
21.14,385
21.17,385
21.19,385
21.21,385
21.24,385
21.26,385
21.28,385
21.31,385
21.33,385
21.35,385
21.38,385
21.4,385
21.42,385
21.45,385
21.47,385
21.49,385
21.52,385
21.57,385
21.59,385
21.61,385
21.64,385
21.66,385
21.68,385
21.71,385
21.73,385
21.75,385
21.78,385
21.8,385
21.82,385
21.85,385
21.87,385
21.89,385
21.92,385
21.94,384
21.96,384
21.99,384
22.01,384
22.03,384
22.06,384
22.08,384
22.1,384
22.13,384
22.18,384
22.2,384
22.22,384
22.25,384
22.27,384
22.29,384
22.32,384
22.34,384
22.36,384
22.39,384
22.41,384
22.43,384
22.45,384
22.48,384
22.5,384
22.53,384
22.55,384
22.58,384
22.6,384
22.62,384
22.64,384
22.67,384
22.69,384
22.71,385
22.74,385
22.79,385
22.81,385
22.83,385
22.86,385
22.88,385
22.9,385
22.93,385
22.95,385
22.97,385
23,385
23.02,385
23.04,385
23.07,385
23.09,385
23.11,385
23.14,385
23.16,385
23.18,385
23.2,385
23.23,385
23.25,385
23.27,385
23.3,385
23.32,385
23.34,385
23.4,385
23.42,385
23.44,385
23.47,385
23.49,385
23.51,385
23.53,385
23.56,385
23.58,385
23.61,384
23.63,384
23.65,384
23.67,384
23.7,384
23.73,384
23.75,384
23.77,384
23.79,384
23.82,384
23.84,384
23.86,384
23.89,384
23.91,384
23.93,384
23.99,384
24.01,384
24.03,384
24.05,384
24.08,384
24.1,384
24.12,384
24.15,385
24.17,385
24.19,385
24.22,385
24.24,385
24.26,385
24.29,385
24.31,385
24.33,385
24.36,385
24.38,385
24.4,385
24.43,385
24.45,385
24.47,385
24.5,385
24.52,385
24.54,385
24.59,385
24.62,385
24.64,385
24.66,385
24.69,385
24.71,385
24.73,385
24.76,385
24.78,385
24.8,385
24.83,385
24.85,385
24.87,385
24.9,385
24.92,385
24.94,385
24.97,385
24.99,385
25.01,385
25.04,385
25.06,384
25.08,385
25.11,384
25.13,384
25.15,384
25.2,384
25.23,384
25.25,384
25.27,384
25.3,384
25.32,384
25.34,384
25.37,384
25.39,384
25.41,384
25.44,384
25.46,384
25.48,384
25.51,384
25.53,384
25.55,384
25.58,384
25.6,384
25.62,384
25.65,384
25.67,385
25.69,385
25.72,385
25.74,385
25.76,385
25.81,385
25.84,385
25.86,385
25.88,385
25.91,385
25.93,385
25.95,385
25.98,385
26,385
26.02,386
26.05,385
26.07,386
26.09,386
26.11,386
26.14,386
26.16,386
26.18,385
26.21,385
26.23,386
