A1,0.0,0.0,0.0
A2,22.81666719999987,82.11666869999925,104.93333589999912
A3,9524.85004409997,66.4166666000005,9591.26671069997
A4,252.3500084999975,164.4500010999995,416.800009599997
A5,196.4666772999958,870.2000245999861,1066.666701899982
B1,1188.2000020999983,925.766671799994,2113.966673899992
B2,899.3064482000029,616.6817227000001,1515.988170900003
B3,989.7499993999982,677.6000029000033,1667.3500023000015
B4,898.7166676000029,768.7666729999971,1667.4833406
B5,997.7166718999961,697.1500002999986,1694.8666721999948
C1,603.3333300000021,426.7999978000014,1030.1333278000034
C2,529.5166616999988,444.04999909999987,973.5666607999988
C3,475.26666210000377,442.5333283999988,917.7999905000027
C4,477.2833349000031,403.0666709,880.3500058000031
C5,355.58333260000296,366.4833344999986,722.0666671000015
D1,170.71666489999842,206.28333089999967,376.9999957999981
D2,486.66666289999864,403.4000020999991,890.0666649999978
D3,309.7833343000041,339.05000369999823,648.8333380000024
D4,242.2666663999994,315.84999979999697,558.1166661999964
D5,374.1333369000014,365.26666819999855,739.4000050999999
