A1,309.7833343000041,339.05000369999834,648.8333380000024
A2,365.2666619000006,775.5666746999948,1140.8333365999954
A3,23003.850001200237,415.3166672999984,23419.166668500235
A4,2605.233334800005,220.91666979999826,2826.1500046000033
A5,2782.949996700011,3729.583365699983,6512.533362399994
B1,2938.4333414999887,919.9333433999951,3858.3666848999837
B2,2098.2983784000053,123.59301259999972,2221.891391000005
B3,2408.566666099994,277.3833361999999,2685.950002299994
B4,2135.7333337000123,848.9666766999949,2984.700010400007
B5,2420.0166823999893,252.18333659999877,2672.200018999988
C1,1173.2999867000083,185.60000489999828,1358.8999916000066
C2,850.69998439999,43.08333169999935,893.7833160999893
C3,661.2166526000076,34.399999199999456,695.616651800007
C4,662.5666793000057,80.09999999999911,742.6666793000048
C5,169.5166672000055,19.13333359999939,188.65000080000488
D1,552.8666628000083,68.55000129999837,621.4166641000066
D2,491.03334409999,27.43333329999922,518.4666773999893
D3,0.0,0.0,0.0
D4,179.45000110000632,18.400000099999374,197.8500012000057
D5,58.71666800000088,12.68333339999964,71.40000140000052
