A1,170.71666489999842,206.2833309,376.99999579999843
A2,241.1499968999974,522.6499948999992,763.7999917999966
A3,19751.783277999984,317.2833326000003,20069.066610599984
A4,1918.833325899996,131.79999509999988,2050.6333209999957
A5,2060.6999905999974,2723.816642799993,4784.5166333999905
B1,3141.483342199997,773.6166589999965,3915.1000011999936
B2,2518.14246450001,211.21881709999917,2729.3612816000095
B3,2880.8999998999925,294.916665,3175.8166648999927
B4,2571.8166661000164,661.9833242999966,3233.799990400013
B5,2848.7666805999966,286.3333306999991,3135.1000112999955
C1,1629.7999869000116,172.14999639999962,1801.9499833000114
C2,1393.516651399996,114.85000059999976,1508.3666519999956
C3,1270.6999876000095,111.93333079999945,1382.633318400009
C4,1271.000010600007,111.65000020000144,1382.6500108000084
C5,782.433330600009,81.60000019999933,864.0333308000083
D1,0.0,0.0,0.0
D2,1168.750010099994,98.23333379999934,1266.9833438999933
D3,552.8666628000083,68.55000129999837,621.4166641000066
D4,230.06665399999918,60.89999609999899,290.96665009999816
D5,688.2666782000023,79.14999999999839,767.4166782000007
