A1,1188.2000020999983,925.7666717999949,2113.966673899993
A2,962.2166642999994,1111.6166649999973,2073.833329299997
A3,34991.03339599998,1522.7000009000042,36513.73339689998
A4,4478.616679299986,302.18333189999834,4780.800011199984
A5,4930.383340699991,2212.5166712999903,7142.900011999982
B1,0.0,0.0,0.0
B2,67.47043360000151,382.7198886000043,450.1903222000058
B3,160.3833354000003,129.4666630000005,289.8499984000008
B4,84.84999990000205,120.61666879999865,205.4666687000007
B5,101.49999999999778,195.10000390000113,296.6000038999989
C1,296.9166642999982,455.3666672000034,752.2833315000016
C2,659.2500061999963,828.3666760000023,1487.6166821999986
C3,373.916674699998,808.616657300001,1182.533331999999
C4,342.4833276999952,873.5333422999911,1216.0166699999863
C5,1546.5166771999907,1142.9666669999951,2689.483344199986
D1,3141.483342199997,773.6166589999965,3915.1000011999936
D2,1816.533346899993,816.1666666000036,2632.7000134999967
D3,2938.4333414999887,919.9333433999951,3858.3666848999837
D4,3185.7500215999835,987.3166590999931,4173.066680699976
D5,2488.61667959999,951.8333324999961,3440.4500120999865
