A1,899.3064482000029,616.6817226999999,1515.9881709000028
A2,746.5811806000027,1015.2102163000014,1761.7913969000042
A3,32410.8478080004,856.7414018999998,33267.5892099004
A4,4028.136018700009,208.78870900000078,4236.9247277000095
A5,4444.9801035000155,3211.8483792000106,7656.828482700026
B1,67.47043360000151,382.7198886000043,450.1903222000058
B2,0.0,0.0,0.0
B3,68.40000089999921,46.10913940000097,114.50914030000018
B4,39.90967760000194,290.0145108000037,329.9241884000056
B5,49.27903379999907,37.63064420000097,86.90967800000004
C1,150.10375950000275,123.47365779999933,273.5774173000021
C2,352.26505190000427,106.42903449999909,458.69408640000336
C3,161.51397970000068,66.59301059999973,228.1069903000004
C4,145.57472729999967,258.0865628999989,403.6612901999986
C5,1030.5107456000055,301.2709700999993,1331.781715700005
D1,2518.14246450001,211.21881709999917,2729.3612816000095
D2,1056.7671968000077,88.83924860000008,1145.6064454000077
D3,2098.2983784000053,123.59301259999972,2221.891391000005
D4,2353.7064472000125,137.8913984999981,2491.5978457000106
D5,1597.3967638000108,120.80591319999962,1718.2026770000105
