A1,9524.85004409997,66.4166666000005,9591.26671069997
A2,8895.09995979998,224.5666660000013,9119.66662579998
A3,0.0,0.0,0.0
A4,8291.716676799992,371.6833349999993,8663.400011799991
A5,8377.983339200006,1915.0666663000159,10293.050005500021
B1,34991.03339599998,1522.7000009000042,36513.73339689998
B2,32410.8478080004,856.7414018999998,33267.5892099004
B3,34310.4500003,989.7166707000017,35300.166671
B4,32767.11666980036,1317.900003600003,34085.016673400365
B5,33936.600061600046,1005.4500003000013,34942.050061900045
C1,28287.016603799988,674.0333297000022,28961.04993349999
C2,27145.933409500038,591.7999974999996,27737.733407000036
C3,26627.516610400176,570.949996899998,27198.466607300175
C4,26606.650055500053,584.3833350999998,27191.033390600052
C5,24198.68333350023,466.9833347999995,24665.66666830023
D1,19751.783277999984,317.2833326000003,20069.066610599984
D2,25867.283407299918,531.3333363999959,26398.616743699913
D3,23003.850001200237,415.3166672999984,23419.166668500235
D4,21273.033277799965,358.9500002999982,21631.983278099964
D5,23520.18334309985,437.9500021999989,23958.133345299848
