A1,252.3500084999975,164.4500010999995,416.800009599997
A2,126.03332680000028,305.6000018999977,431.633328699998
A3,8291.716676799992,371.6833349999993,8663.400011799991
A4,0.0,0.0,0.0
A5,51.94999929999983,991.6833390999932,1043.6333383999931
B1,4478.616679299986,302.18333189999834,4780.800011199984
B2,4028.136018700009,208.78870900000078,4236.9247277000095
B3,4412.900003599987,198.09999980000117,4611.000003399989
B4,4101.733336900001,274.2166666999995,4375.9500036
B5,4328.866680199985,221.26666600000004,4550.133346199986
C1,3324.7333241000056,108.18333210000105,3432.9166562000064
C2,3184.966659399991,215.0500022000009,3400.016661599992
C3,3113.249996500012,232.41666230000027,3345.666658800012
C4,3118.7500097000066,173.66666819999762,3292.4166779000043
C5,2717.0000004000017,214.8166667999988,2931.8166672000007
D1,1918.833325899996,131.79999509999988,2050.6333209999957
D2,3112.8666772999904,216.86666680000053,3329.733344099991
D3,2605.233334800005,220.91666979999826,2826.1500046000033
D4,2332.6333336999965,232.76666369999788,2565.3999973999944
D5,2747.400010300003,235.48333329999872,2982.883343600002
