160.02,
160.04,
160.09,
160.11,
160.14,
160.16,
160.18,
160.21,
160.23,
160.25,
160.28,
160.3,
160.32,
160.35,
160.37,
160.4,
160.42,
160.44,
160.47,
160.49,
160.52,
160.54,
160.56,
160.59,
160.61,
160.63,
160.68,
160.71,
160.73,
160.75,
160.78,
160.8,
160.82,
160.85,
160.87,
160.9,
160.92,
160.94,
160.96,
160.99,
161.01,
161.04,
161.06,
161.08,
161.11,
161.13,
161.15,
161.18,
161.2,
161.22,
161.25,
161.3,
161.32,
161.35,
161.37,
161.39,
161.42,
161.44,
161.46,
161.49,362.95
161.51,362.98333333333335
161.53,363.01666666666665
161.56,363.06666666666666
161.58,363.1333333333333
161.6,363.2
161.63,363.26666666666665
161.65,363.31666666666666
161.68,363.3666666666667
161.7,363.4
161.72,363.45
161.75,363.48333333333335
161.77,363.5
161.79,363.51666666666665
161.82,363.51666666666665
161.84,363.5
161.86,363.46666666666664
161.91,363.45
161.94,363.4166666666667
161.96,363.3833333333333
161.99,363.3666666666667
162.01,363.35
162.03,363.31666666666666
162.06,363.3
162.08,363.28333333333336
162.1,363.26666666666665
162.13,363.25
162.15,363.21666666666664
162.17,363.2
162.2,363.18333333333334
162.22,363.1666666666667
162.24,363.1666666666667
162.27,363.1666666666667
162.29,363.1666666666667
162.31,363.18333333333334
162.34,363.2
162.36,363.21666666666664
162.38,363.25
162.41,363.3
162.43,363.3333333333333
162.45,363.3833333333333
162.48,363.43333333333334
162.53,363.48333333333335
162.55,363.53333333333336
162.57,363.5833333333333
162.6,363.6166666666667
162.62,363.65
162.65,363.68333333333334
162.67,363.7
162.69,363.71666666666664
162.71,363.71666666666664
162.74,363.7
162.76,363.68333333333334
162.79,363.6666666666667
162.81,363.65
162.83,363.6333333333333
162.85,363.5833333333333
162.88,363.53333333333336
162.9,363.48333333333335
162.92,363.43333333333334
162.95,363.3833333333333
162.97,363.3333333333333
162.99,363.28333333333336
163.02,363.23333333333335
163.04,363.18333333333334
163.06,363.15
163.09,363.1333333333333
163.14,363.1333333333333
163.16,363.15
163.19,363.1666666666667
163.21,363.18333333333334
163.23,363.2
163.26,363.23333333333335
163.28,363.25
163.3,363.26666666666665
163.33,363.3
163.35,363.3333333333333
163.37,363.35
163.4,363.3666666666667
163.42,363.4
163.44,363.4166666666667
163.47,363.45
163.49,363.48333333333335
163.51,363.5
163.54,363.51666666666665
163.56,363.53333333333336
163.58,363.53333333333336
163.61,363.53333333333336
163.63,363.51666666666665
163.65,363.5
163.68,363.48333333333335
163.7,363.45
163.75,363.4166666666667
163.77,363.3833333333333
163.8,363.35
163.82,363.3
163.85,363.26666666666665
163.87,363.23333333333335
163.89,363.2
163.92,363.18333333333334
163.94,363.1666666666667
163.96,363.15
163.99,363.15
164.01,363.1333333333333
164.04,363.1166666666667
164.06,363.1166666666667
164.08,363.1166666666667
164.11,363.1166666666667
164.13,363.1333333333333
164.15,363.15
164.18,363.18333333333334
164.2,363.23333333333335
164.22,363.28333333333336
164.25,363.31666666666666
164.27,363.35
164.29,363.3833333333333
164.34,363.4166666666667
164.37,363.45
164.39,363.48333333333335
164.41,363.5
164.44,363.51666666666665
164.46,363.53333333333336
164.49,363.55
164.51,363.5833333333333
164.53,363.6
164.55,363.6
164.58,363.5833333333333
164.6,363.55
164.63,363.51666666666665
164.65,363.48333333333335
164.67,363.45
164.7,363.4166666666667
164.72,363.3833333333333
164.74,363.35
164.77,363.3333333333333
164.79,363.3
164.81,363.28333333333336
164.84,363.26666666666665
164.86,363.25
164.88,363.23333333333335
164.91,363.21666666666664
164.96,363.2
164.98,363.18333333333334
165.01,363.1666666666667
165.03,363.15
165.05,363.1333333333333
165.07,363.15
165.1,363.1666666666667
165.13,363.2
165.15,363.23333333333335
165.17,363.25
165.19,363.28333333333336
165.22,363.31666666666666
165.24,363.35
165.26,363.3833333333333
165.29,363.43333333333334
165.31,363.46666666666664
165.34,363.5
165.36,363.51666666666665
165.38,363.53333333333336
165.4,363.53333333333336
165.43,363.51666666666665
165.45,363.5
165.48,363.48333333333335
165.5,363.46666666666664
165.52,363.43333333333334
165.57,363.4166666666667
165.6,363.3833333333333
165.62,363.35
165.64,363.31666666666666
165.67,363.26666666666665
165.69,363.21666666666664
165.71,363.1666666666667
165.74,363.1333333333333
165.76,363.1
165.78,363.06666666666666
165.81,363.05
165.83,363.03333333333336
165.85,363.03333333333336
165.88,363.05
165.9,363.06666666666666
165.92,363.0833333333333
165.95,363.1166666666667
165.97,363.1333333333333
165.99,363.1666666666667
166.02,363.2
166.04,363.25
166.07,363.3
166.09,363.35
166.11,363.4
166.13,363.43333333333334
166.19,363.46666666666664
166.21,363.48333333333335
166.24,363.51666666666665
166.26,363.53333333333336
166.28,363.55
166.3,363.55
166.33,363.55
166.35,363.55
166.38,363.55
166.4,363.55
166.42,363.53333333333336
166.45,363.5
166.47,363.46666666666664
166.49,363.43333333333334
166.52,363.4
166.54,363.35
166.56,363.3
166.59,363.26666666666665
166.61,363.23333333333335
166.63,363.21666666666664
166.66,363.2
166.68,363.2
166.7,363.2
166.73,363.2
166.78,363.18333333333334
166.8,363.18333333333334
166.82,363.18333333333334
166.85,363.2
166.87,363.21666666666664
166.9,363.23333333333335
166.92,363.26666666666665
166.94,363.3
166.96,363.3333333333333
166.99,363.3666666666667
167.01,363.4166666666667
167.04,363.45
167.06,363.5
167.08,363.53333333333336
167.1,363.56666666666666
167.13,363.6
167.15,363.6166666666667
167.18,363.6166666666667
167.2,363.6166666666667
167.22,363.6
167.24,363.5833333333333
167.27,363.55
167.29,363.51666666666665
167.32,363.46666666666664
167.34,363.4166666666667
167.39,363.3833333333333
167.42,363.35
167.44,363.31666666666666
167.46,363.3
167.49,363.26666666666665
167.51,363.25
167.53,363.23333333333335
167.56,363.21666666666664
167.58,363.2
167.6,363.18333333333334
167.63,363.18333333333334
167.65,363.18333333333334
167.67,363.2
167.7,363.2
167.72,363.21666666666664
167.74,363.23333333333335
167.77,363.25
167.79,363.28333333333336
167.82,363.31666666666666
167.84,363.3333333333333
167.86,363.35
167.88,363.3666666666667
167.91,363.4
167.93,363.43333333333334
167.96,363.46666666666664
168.01,363.5
168.03,363.53333333333336
168.05,363.56666666666666
168.08,363.5833333333333
168.1,363.5833333333333
168.12,363.5833333333333
168.15,363.5833333333333
168.17,363.56666666666666
168.2,363.53333333333336
168.22,363.5
168.24,363.48333333333335
168.26,363.45
168.29,363.4166666666667
168.31,363.3833333333333
168.34,363.35
168.36,363.3333333333333
168.38,363.3
168.41,363.26666666666665
168.43,363.25
168.45,363.23333333333335
168.48,363.21666666666664
168.5,363.2
168.52,363.18333333333334
168.55,363.18333333333334
168.6,363.1666666666667
168.62,363.1666666666667
168.65,363.18333333333334
168.67,363.21666666666664
168.69,363.25
168.72,363.3
168.74,363.35
168.76,363.4166666666667
168.79,363.48333333333335
168.81,363.55
168.83,363.6
168.86,363.65
168.88,363.68333333333334
168.9,363.71666666666664
168.93,363.73333333333335
168.95,363.75
168.97,363.75
169.0,363.73333333333335
169.02,363.71666666666664
169.04,363.68333333333334
169.07,363.65
169.09,363.6
169.11,363.56666666666666
169.14,363.51666666666665
169.16,363.46666666666664
169.21,363.4166666666667
169.24,363.3833333333333
169.26,363.35
