A1,10.77395944
A2,6.386255175
A3,9.387871211
A4,5.563418472
A5,5.305761819
B1,2.135293579
B2,0.003945388
B3,1.256272884
B4,0.943478044
B5,1.717719116
C1,7.136450987
C2,0.803136943
C3,0.432656027
C4,1.031286575
C5,6.341826627
D1,3.341932444
D2,0
D3,1.63026652
D4,8.571579236
D5,5.734354061
