A1,4.387704262
A2,0
A3,3.001616035
A4,0.822836703
A5,1.080493357
B1,4.250961596
B2,6.382309787
B3,7.64252806
B4,7.32973322
B5,8.103974291
C1,0.750195811
C2,7.189392118
C3,5.953599149
C4,7.41754175
C5,0.044428549
D1,3.044322732
D2,6.386255175
D3,4.755988655
D4,2.185324061
D5,0.651901114
