A1,2.202380201
A2,2.185324061
A3,0.816291975
A4,3.008160764
A5,3.265817417
B1,6.436285657
B2,8.567633848
B3,9.82785212
B4,9.515057281
B5,10.28929835
C1,1.435128249
C2,9.374716179
C3,8.13892321
C4,9.602865811
C5,2.229752609
D1,5.229646792
D2,8.571579236
D3,6.941312716
D4,0
D5,2.837225175
