A1,10.77001405
A2,6.382309787
A3,9.383925822
A4,5.559473084
A5,5.30181643
B1,2.131348191
B2,0
B3,1.260218273
B4,0.947423433
B5,1.721664504
C1,7.132505598
C2,0.807082331
C3,0.428710638
C4,1.035231963
C5,6.337881238
D1,3.337987055
D2,0.003945388
D3,1.626321132
D4,8.567633848
D5,5.730408672
