A1,3.63750845
A2,0.750195811
A3,2.251420224
A4,1.573032515
A5,1.830689168
B1,5.001157407
B2,7.132505598
B3,8.392723871
B4,8.079929031
B5,8.854170102
C1,0
C2,7.939587929
C3,6.70379496
C4,8.167737561
C5,0.79462436
D1,3.794518543
D2,7.136450987
D3,5.506184466
D4,1.435128249
D5,1.402096926
