A1,0
A2,4.387704262
A3,1.386088226
A4,5.210540965
A5,5.468197618
B1,8.638665858
B2,10.77001405
B3,12.03023232
B4,11.71743748
B5,12.49167855
C1,3.63750845
C2,11.57709638
C3,10.34130341
C4,11.80524601
C5,4.43213281
D1,7.432026993
D2,10.77395944
D3,9.143692917
D4,2.202380201
D5,5.039605376
