A1,10.34130341
A2,5.953599149
A3,8.955215184
A4,5.130762446
A5,4.873105792
B1,1.702637553
B2,0.428710638
B3,1.688928911
B4,1.376134071
B5,2.150375142
C1,6.70379496
C2,1.235792969
C3,0
C4,1.463942601
C5,5.9091706
D1,2.909276417
D2,0.432656027
D3,1.197610494
D4,8.13892321
D5,5.301698034
